time,problem-solving-frequency
776494,12277
776690,12278
776968,12279
776983,12280
777160,12281
777175,12282
777192,12283
777299,12284
777406,12285
777633,12286
777647,12287
777705,12288
777829,12289
777940,12290
777954,12291
777968,12292
778051,12293
778147,12294
778161,12295
778440,12296
778454,12297
778469,12298
778562,12299
778577,12300
778820,12301
778959,12302
779027,12303
779054,12304
779136,12305
779151,12306
779166,12307
779247,12308
779261,12309
779320,12310
779398,12311
779412,12312
779606,12313
779689,12314
779794,12315
779808,12316
779822,12317
779894,12318
779905,12319
779916,12320
780023,12321
780144,12322
780220,12323
780231,12324
780240,12325
780309,12326
780320,12327
780331,12328
780434,12329
780448,12330
780544,12331
780618,12332
780635,12333
780652,12334
780754,12335
780768,12336
780834,12337
780848,12338
780933,12339
780947,12340
780961,12341
781008,12342
781024,12343
781042,12344
781117,12345
781137,12346
781154,12347
781246,12348
781425,12349
781558,12350
781573,12351
781875,12352
781889,12353
782083,12354
782098,12355
782114,12356
782409,12357
782506,12358
782517,12359
782592,12360
782690,12361
782783,12362
782859,12363
782870,12364
782879,12365
782948,12366
782959,12367
782969,12368
783041,12369
783052,12370
783061,12371
783130,12372
783141,12373
783208,12374
783219,12375
783230,12376
783298,12377
783312,12378
783326,12379
783638,12380
783846,12381
783935,12382
783952,12383
784023,12384
784038,12385
784052,12386
784127,12387
784138,12388
784147,12389
784209,12390
784224,12391
784238,12392
784307,12393
784318,12394
784327,12395
784396,12396
784410,12397
784480,12398
784495,12399
784511,12400
784604,12401
784688,12402
784704,12403
784794,12404
784883,12405
784912,12406
785088,12407
785162,12408
785177,12409
785193,12410
785266,12411
785280,12412
785387,12413
785504,12414
785519,12415
785613,12416
785731,12417
785745,12418
785803,12419
785889,12420
785900,12421
785960,12422
785975,12423
786075,12424
786092,12425
786107,12426
786334,12427
786419,12428
786666,12429
786758,12430
786785,12431
787054,12432
787125,12433
787153,12434
787243,12435
787643,12436
787659,12437
787673,12438
787759,12439
787777,12440
787875,12441
787985,12442
788004,12443
788020,12444
788068,12445
788085,12446
788102,12447
788159,12448
788186,12449
788243,12450
788258,12451
788391,12452
788479,12453
788544,12454
788559,12455
788577,12456
788710,12457
788726,12458
788742,12459
788789,12460
788884,12461
788898,12462
788912,12463
789031,12464
789119,12465
789133,12466
789191,12467
789219,12468
789298,12469
789313,12470
789422,12471
789494,12472
789523,12473
789620,12474
789708,12475
789765,12476
789780,12477
789796,12478
789972,12479
790000,12480
790096,12481
790526,12482
790631,12483
790723,12484
790798,12485
790825,12486
790895,12487
790927,12488
791073,12489
791087,12490
791203,12491
791215,12492
791303,12493
791317,12494
791428,12495
791525,12496
791539,12497
791636,12498
791647,12499
791656,12500
791840,12501
791958,12502
791986,12503
792097,12504
792222,12505
792236,12506
792441,12507
792578,12508
792593,12509
792912,12510
792926,12511
792941,12512
793034,12513
793138,12514
793353,12515
793367,12516
793450,12517
793464,12518
793526,12519
793540,12520
793556,12521
793647,12522
793675,12523
793772,12524
793877,12525
793905,12526
794012,12527
794026,12528
794120,12529
794147,12530
794230,12531
794325,12532
794675,12533
794787,12534
794906,12535
794978,12536
794995,12537
795011,12538
795099,12539
795445,12540
795548,12541
795919,12542
795933,12543
795948,12544
796055,12545
796069,12546
796139,12547
796157,12548
796174,12549
796240,12550
796257,12551
796404,12552
796418,12553
796526,12554
796624,12555
796635,12556
796718,12557
796729,12558
796740,12559
796820,12560
796895,12561
797018,12562
797101,12563
797222,12564
797319,12565
797330,12566
797339,12567
797408,12568
797419,12569
797428,12570
797497,12571
797508,12572
797519,12573
797600,12574
798081,12575
798259,12576
798275,12577
798374,12578
798455,12579
798469,12580
798592,12581
798800,12582
798892,12583
798909,12584
799008,12585
799120,12586
799257,12587
799271,12588
799363,12589
799377,12590
799445,12591
799562,12592
799576,12593
799668,12594
799682,12595
799765,12596
800001,12597
800224,12598
800296,12599
800307,12600
800317,12601
800408,12602
800422,12603
800436,12604
800570,12605
800957,12606
801039,12607
801146,12608
801161,12609
801176,12610
801344,12611
801359,12612
801607,12613
801622,12614
801637,12615
801943,12616
801957,12617
802161,12618
802395,12619
802502,12620
802718,12621
802746,12622
802853,12623
802864,12624
802873,12625
803045,12626
803059,12627
803074,12628
803292,12629
803306,12630
803381,12631
803392,12632
803402,12633
803476,12634
803487,12635
803498,12636
803570,12637
803581,12638
803592,12639
803667,12640
803678,12641
803689,12642
803760,12643
803771,12644
803781,12645
803851,12646
803878,12647
803961,12648
803975,12649
804071,12650
804087,12651
804171,12652
804186,12653
804318,12654
804332,12655
804396,12656
804428,12657
804513,12658
804610,12659
804717,12660
804731,12661
804816,12662
804915,12663
804929,12664
805012,12665
805125,12666
805199,12667
805213,12668
805319,12669
805333,12670
805347,12671
805431,12672
805445,12673
805549,12674
805576,12675
805759,12676
805774,12677
805788,12678
805895,12679
806005,12680
806016,12681
806027,12682
806131,12683
806216,12684
806227,12685
806238,12686
806330,12687
806344,12688
806358,12689
806447,12690
806461,12691
806475,12692
806550,12693
806561,12694
806572,12695
806643,12696
806654,12697
806664,12698
806760,12699
806771,12700
806782,12701
806878,12702
806968,12703
806982,12704
807054,12705
807065,12706
807075,12707
807163,12708
807177,12709
807191,12710
807263,12711
807274,12712
807285,12713
807359,12714
807370,12715
807381,12716
807456,12717
807467,12718
807477,12719
807791,12720
807806,12721
807822,12722
807902,12723
807916,12724
807930,12725
808041,12726
808140,12727
808332,12728
808424,12729
808438,12730
808452,12731
808563,12732
808577,12733
808652,12734
808760,12735
808837,12736
808945,12737
808956,12738
809029,12739
809040,12740
809118,12741
809129,12742
809140,12743
809212,12744
809223,12745
809234,12746
809305,12747
809316,12748
809383,12749
809394,12750
809403,12751
809472,12752
809483,12753
809494,12754
809601,12755
809612,12756
809623,12757
809697,12758
809708,12759
809717,12760
809801,12761
809874,12762
809885,12763
809947,12764
810038,12765
810362,12766
810376,12767
810657,12768
810767,12769
810783,12770
810863,12771
810988,12772
811167,12773
811400,12774
811599,12775
811711,12776
811725,12777
811835,12778
811846,12779
811857,12780
811928,12781
811939,12782
811949,12783
812024,12784
812035,12785
812046,12786
812125,12787
812140,12788
812225,12789
812243,12790
812258,12791
812341,12792
812358,12793
812687,12794
812992,12795
813006,12796
813203,12797
813264,12798
813281,12799
813356,12800
813374,12801
813392,12802
813458,12803
813545,12804
813564,12805
813584,12806
813673,12807
813689,12808
813796,12809
813868,12810
813883,12811
813899,12812
813959,12813
813975,12814
814199,12815
814216,12816
814233,12817
814313,12818
814330,12819
814518,12820
814626,12821
814640,12822
814655,12823
814703,12824
814717,12825
814733,12826
814784,12827
814811,12828
814930,12829
815054,12830
815121,12831
815132,12832
815204,12833
815215,12834
815225,12835
815354,12836
815418,12837
815434,12838
815622,12839
815636,12840
815696,12841
815723,12842
815797,12843
815916,12844
815943,12845
816053,12846
816155,12847
816236,12848
816356,12849
816451,12850
816470,12851
816490,12852
816562,12853
816582,12854
816601,12855
816686,12856
816993,12857
817057,12858
817402,12859
817630,12860
817825,12861
817839,12862
817853,12863
817960,12864
817971,12865
817982,12866
818054,12867
818065,12868
818286,12869
818411,12870
818741,12871
818759,12872
818774,12873
818871,12874
818882,12875
818893,12876
818963,12877
818979,12878
818996,12879
819078,12880
819093,12881
819108,12882
819191,12883
819243,12884
819262,12885
819282,12886
819352,12887
819369,12888
819385,12889
819480,12890
819590,12891
819601,12892
819612,12893
819679,12894
819693,12895
819765,12896
819776,12897
819787,12898
820080,12899
820094,12900
820162,12901
820189,12902
820312,12903
820326,12904
820504,12905
820520,12906
820595,12907
820606,12908
820689,12909
820703,12910
820779,12911
820888,12912
820902,12913
821114,12914
821130,12915
821226,12916
821240,12917
821468,12918
821656,12919
821671,12920
821758,12921
821895,12922
822032,12923
822092,12924
822107,12925
822174,12926
822185,12927
822196,12928
822268,12929
822279,12930
822288,12931
822357,12932
822368,12933
822459,12934
822539,12935
822554,12936
822569,12937
822672,12938
822794,12939
822808,12940
822889,12941
823009,12942
823020,12943
823031,12944
823123,12945
823137,12946
823152,12947
823250,12948
823537,12949
823553,12950
823744,12951
823759,12952
823852,12953
823867,12954
823960,12955
823974,12956
824020,12957
824171,12958
824295,12959
824384,12960
824642,12961
824693,12962
825039,12963
825053,12964
825158,12965
825172,12966
825240,12967
825254,12968
825268,12969
825343,12970
825354,12971
825365,12972
825439,12973
825450,12974
825460,12975
825532,12976
825543,12977
825553,12978
825624,12979
825635,12980
825646,12981
825720,12982
825731,12983
825742,12984
825838,12985
825849,12986
825860,12987
825932,12988
825943,12989
826040,12990
826051,12991
826062,12992
826118,12993
826228,12994
826239,12995
826250,12996
826331,12997
826450,12998
826571,12999
826662,13000
826758,13001
826835,13002
826849,13003
826935,13004
827042,13005
827053,13006
827064,13007
827139,13008
827150,13009
827161,13010
827228,13011
827243,13012
827423,13013
827437,13014
827452,13015
827545,13016
827659,13017
827772,13018
827856,13019
827888,13020
827960,13021
828066,13022
828080,13023
828155,13024
828166,13025
828177,13026
828259,13027
828277,13028
828292,13029
828403,13030
828483,13031
828499,13032
828514,13033
828608,13034
828622,13035
828707,13036
828721,13037
828735,13038
828849,13039
828863,13040
828946,13041
829012,13042
829023,13043
829034,13044
829127,13045
829141,13046
829224,13047
829337,13048
829445,13049
829513,13050
829542,13051
829792,13052
829891,13053
829909,13054
829924,13055
830009,13056
830024,13057
830038,13058
830145,13059
830159,13060
830335,13061
830350,13062
830365,13063
830475,13064
830493,13065
830512,13066
830561,13067
830579,13068
830673,13069
830689,13070
830886,13071
830900,13072
830957,13073
830975,13074
830993,13075
831086,13076
831100,13077
831202,13078
831230,13079
831325,13080
831340,13081
831456,13082
831550,13083
831565,13084
831642,13085
831927,13086
831942,13087
832022,13088
832036,13089
832050,13090
832131,13091
832227,13092
832243,13093
832339,13094
832353,13095
832367,13096
832584,13097
832600,13098
832616,13099
832721,13100
832815,13101
832832,13102
832846,13103
832928,13104
832956,13105
833155,13106
833275,13107
833384,13108
833399,13109
833539,13110
833559,13111
833630,13112
833734,13113
833749,13114
833809,13115
833824,13116
833944,13117
834290,13118
834392,13119
834466,13120
834480,13121
834495,13122
834605,13123
834682,13124
834870,13125
834987,13126
835075,13127
835093,13128
835108,13129
835170,13130
835184,13131
835300,13132
835411,13133
835540,13134
835883,13135
836075,13136
836177,13137
836275,13138
836347,13139
836358,13140
836430,13141
836441,13142
836538,13143
836549,13144
836560,13145
836618,13146
836646,13147
836715,13148
836734,13149
836754,13150
836824,13151
836844,13152
836864,13153
836956,13154
836970,13155
836985,13156
837066,13157
837080,13158
837171,13159
837311,13160
837409,13161
837423,13162
837517,13163
837544,13164
837616,13165
837627,13166
837724,13167
837735,13168
837835,13169
837958,13170
838024,13171
838035,13172
838083,13173
838102,13174
838117,13175
838214,13176
838225,13177
838321,13178
838332,13179
838342,13180
838542,13181
838557,13182
838632,13183
838643,13184
838653,13185
838710,13186
838724,13187
838814,13188
838828,13189
838842,13190
838936,13191
838952,13192
839034,13193
839048,13194
839155,13195
839169,13196
839183,13197
839279,13198
839379,13199
839472,13200
839555,13201
839566,13202
839577,13203
839648,13204
839659,13205
839725,13206
839739,13207
839807,13208
839904,13209
839920,13210
839936,13211
840026,13212
840107,13213
840122,13214
840137,13215
840314,13216
840375,13217
840390,13218
840405,13219
840491,13220
840505,13221
840519,13222
840622,13223
840651,13224
840778,13225
840792,13226
840868,13227
840883,13228
840984,13229
841109,13230
841123,13231
841209,13232
841223,13233
841304,13234
841318,13235
841358,13236
841376,13237
841392,13238
841494,13239
841683,13240
841700,13241
841812,13242
841826,13243
841840,13244
841898,13245
841915,13246
841930,13247
842246,13248
842419,13249
842615,13250
842647,13251
842716,13252
842732,13253
842832,13254
842848,13255
842910,13256
842942,13257
843017,13258
843028,13259
843039,13260
843090,13261
843108,13262
843125,13263
843192,13264
843203,13265
843274,13266
843291,13267
843307,13268
843377,13269
843388,13270
843399,13271
843495,13272
843506,13273
843515,13274
843584,13275
843595,13276
843605,13277
843694,13278
843710,13279
843726,13280
843816,13281
843891,13282
843908,13283
843925,13284
843982,13285
843998,13286
844013,13287
844126,13288
844234,13289
844332,13290
844343,13291
844354,13292
844450,13293
844522,13294
844533,13295
844544,13296
844638,13297
844734,13298
844807,13299
844822,13300
845080,13301
845193,13302
845340,13303
845641,13304
845754,13305
845769,13306
846011,13307
846118,13308
846129,13309
846140,13310
846236,13311
846326,13312
846340,13313
846600,13314
846710,13315
846806,13316
846937,13317
847042,13318
847069,13319
847152,13320
847248,13321
847347,13322
847361,13323
847549,13324
847563,13325
847682,13326
847790,13327
847894,13328
847921,13329
848012,13330
848026,13331
848084,13332
848099,13333
848308,13334
848412,13335
848501,13336
848533,13337
848606,13338
848621,13339
848637,13340
848724,13341
848739,13342
848827,13343
848841,13344
848856,13345
848967,13346
848981,13347
849053,13348
849068,13349
849154,13350
849169,13351
849182,13352
849264,13353
849280,13354
849455,13355
849470,13356
849539,13357
849566,13358
849650,13359
849682,13360
849857,13361
849872,13362
850098,13363
850327,13364
850544,13365
850788,13366
850898,13367
851011,13368
851025,13369
851094,13370
851113,13371
851133,13372
851399,13373
851415,13374
851518,13375
851532,13376
851643,13377
851657,13378
851809,13379
851905,13380
852185,13381
852645,13382
852717,13383
852728,13384
852739,13385
852819,13386
852835,13387
853064,13388
853080,13389
853166,13390
853239,13391
853254,13392
853354,13393
853370,13394
853573,13395
853583,13396
853654,13397
853665,13398
853676,13399
853747,13400
853758,13401
853769,13402
853841,13403
853852,13404
853863,13405
853935,13406
853946,13407
853957,13408
854029,13409
854040,13410
854051,13411
